"","domain_name","sequence_evalue"
"1","HISEQ15:229:C9DW7ANXX:7:1101:3317:88584_1:726935",2.9e-28
"2","HISEQ15:229:C9DW7ANXX:7:1105:5161:7454_1:3406161",2.9e-28
"3","HISEQ15:229:C9DW7ANXX:7:1111:17080:37350_1:8944464",2.9e-28
"4","HISEQ15:229:C9DW7ANXX:7:1209:11717:40202_1:21363192",2.9e-28
"5","HISEQ15:229:C9DW7ANXX:7:1213:12441:44632_1:25020555",2.9e-28
"6","HISEQ15:229:C9DW7ANXX:7:1303:19613:21145_1:30202955",2.9e-28
"7","HISEQ15:229:C9DW7ANXX:7:1314:1570:7790_1:39836433",2.9e-28
"8","HISEQ15:229:C9DW7ANXX:7:1314:1859:52511_1:40253469",2.9e-28
"9","HISEQ15:229:C9DW7ANXX:7:2106:14880:78168_1:47420311",2.9e-28
"10","HISEQ15:229:C9DW7ANXX:7:2107:1931:24810_1:47813136",2.9e-28
"11","HISEQ15:229:C9DW7ANXX:7:2108:2206:34596_1:48755314",2.9e-28
"12","HISEQ15:229:C9DW7ANXX:7:2214:18356:86571_1:68431848",2.9e-28
"13","HISEQ15:229:C9DW7ANXX:7:2209:17850:62091_1:63767534",2.1e-27
"14","HISEQ15:229:C9DW7ANXX:7:1103:12593:40593_1:1995706",2.7e-27
"15","HISEQ15:229:C9DW7ANXX:7:1108:10594:88063_1:6713471",2.7e-27
"16","HISEQ15:229:C9DW7ANXX:7:1112:6257:18825_1:9680356",2.7e-27
"17","HISEQ15:229:C9DW7ANXX:7:1113:9112:33153_1:10741308",2.7e-27
"18","HISEQ15:229:C9DW7ANXX:7:1209:18284:79466_1:21715455",2.7e-27
"19","HISEQ15:229:C9DW7ANXX:7:1213:7749:92448_1:25468799",2.7e-27
"20","HISEQ15:229:C9DW7ANXX:7:1214:11961:67005_1:26157149",2.7e-27
"21","HISEQ15:229:C9DW7ANXX:7:1215:19810:83007_1:27253277",2.7e-27
"22","HISEQ15:229:C9DW7ANXX:7:1307:13784:61375_1:33997268",2.7e-27
"23","HISEQ15:229:C9DW7ANXX:7:1312:14242:90004_1:38747973",2.7e-27
"24","HISEQ15:229:C9DW7ANXX:7:1315:5768:88725_1:41542559",2.7e-27
"25","HISEQ15:229:C9DW7ANXX:7:2102:1047:83779_1:44111690",2.7e-27
"26","HISEQ15:229:C9DW7ANXX:7:2103:5023:23164_1:44432027",2.7e-27
"27","HISEQ15:229:C9DW7ANXX:7:2108:19666:53732_1:48922422",2.7e-27
"28","HISEQ15:229:C9DW7ANXX:7:2113:14763:33494_1:53162204",2.7e-27
"29","HISEQ15:229:C9DW7ANXX:7:2203:15789:2044_1:58204617",2.7e-27
"30","HISEQ15:229:C9DW7ANXX:7:2204:14338:86094_1:59737846",2.7e-27
"31","HISEQ15:229:C9DW7ANXX:7:2208:12613:70014_1:62976700",2.7e-27
"32","HISEQ15:229:C9DW7ANXX:7:2209:7778:15898_1:63365162",2.7e-27
"33","HISEQ15:229:C9DW7ANXX:7:2211:1152:76917_1:65641062",2.7e-27
"34","HISEQ15:229:C9DW7ANXX:7:2211:6443:67998_1:65564190",2.7e-27
"35","HISEQ15:229:C9DW7ANXX:7:2116:10268:43370_1:56021187",5.7e-27
"36","HISEQ15:229:C9DW7ANXX:7:1103:16303:78837_1:2322032",7.2e-27
"37","HISEQ15:229:C9DW7ANXX:7:1209:8495:71894_1:21646594",7.2e-27
"38","HISEQ15:229:C9DW7ANXX:7:1306:6831:36022_1:32903368",7.2e-27
"39","HISEQ15:229:C9DW7ANXX:7:2106:9119:3243_1:46776967",7.2e-27
"40","HISEQ15:229:C9DW7ANXX:7:2109:6219:6733_1:49374225",7.2e-27
"41","HISEQ15:229:C9DW7ANXX:7:2207:12534:36045_1:61840369",7.2e-27
