"","domain_name","sequence_evalue"
"1","HISEQ13:138:C6FWNANXX:2:2201:1280:39735_1:101231333",2e-25
"2","HISEQ13:138:C6FWNANXX:2:1310:4618:30872_1:64913521",2.3e-25
"3","HISEQ13:138:C6FWNANXX:2:1112:8231:57737_1:17753915",2.5e-25
"4","HISEQ13:138:C6FWNANXX:2:1312:10508:39783_1:68332946",2.5e-25
"5","HISEQ13:138:C6FWNANXX:2:2216:3828:59769_1:124616380",2.5e-25
"6","HISEQ13:138:C6FWNANXX:2:1210:7558:36168_1:39511167",2.6e-25
"7","HISEQ13:138:C6FWNANXX:2:1216:2039:99042_1:50612777",2.6e-25
"8","HISEQ13:138:C6FWNANXX:2:1204:1725:75305_1:30827954",3e-25
"9","HISEQ13:138:C6FWNANXX:2:2213:20399:4664_1:118723199",3e-25
"10","HISEQ13:138:C6FWNANXX:2:1108:19669:2827_1:10601638",3.4e-25
"11","HISEQ13:138:C6FWNANXX:2:1114:20469:37788_1:20749522",3.4e-25
"12","HISEQ13:138:C6FWNANXX:2:1303:15479:60048_1:54504902",3.4e-25
"13","HISEQ13:138:C6FWNANXX:2:1303:17558:25182_1:53976273",3.4e-25
"14","HISEQ13:138:C6FWNANXX:2:2105:12316:94254_1:83364412",3.4e-25
"15","HISEQ13:138:C6FWNANXX:2:2314:18656:7071_1:145017776",3.4e-25
"16","HISEQ13:138:C6FWNANXX:2:1116:14147:90990_1:25080341",3.6e-25
"17","HISEQ13:138:C6FWNANXX:2:1103:16129:88195_1:4290416",3.7e-25
"18","HISEQ13:138:C6FWNANXX:2:1112:4962:61506_1:17819283",3.7e-25
"19","HISEQ13:138:C6FWNANXX:2:1204:5510:21771_1:30015011",3.7e-25
"20","HISEQ13:138:C6FWNANXX:2:2104:4887:83956_1:81749707",3.7e-25
"21","HISEQ13:138:C6FWNANXX:2:1108:8960:61427_1:11524382",3.8e-25
"22","HISEQ13:138:C6FWNANXX:2:1310:15002:53394_1:65282015",3.8e-25
"23","HISEQ13:138:C6FWNANXX:2:2315:3688:79308_1:147883686",3.8e-25
"24","HISEQ13:138:C6FWNANXX:2:1109:19632:57994_1:13048598",4.2e-25
"25","HISEQ13:138:C6FWNANXX:2:1204:7604:35233_1:30216570",4.2e-25
"26","HISEQ13:138:C6FWNANXX:2:1215:9308:54497_1:48091022",4.2e-25
"27","HISEQ13:138:C6FWNANXX:2:1315:6829:16668_1:73014686",4.2e-25
"28","HISEQ13:138:C6FWNANXX:2:2103:20202:89398_1:80385450",4.2e-25
"29","HISEQ13:138:C6FWNANXX:2:2116:11917:56543_1:99944130",4.2e-25
"30","HISEQ13:138:C6FWNANXX:2:2315:6124:20820_1:146901145",4.2e-25
"31","HISEQ13:138:C6FWNANXX:2:1314:9343:60220_1:72051784",4.4e-25
"32","HISEQ13:138:C6FWNANXX:2:1116:3103:26878_1:23965167",4.6e-25
"33","HISEQ13:138:C6FWNANXX:2:1310:6710:59185_1:65374079",4.6e-25
"34","HISEQ13:138:C6FWNANXX:2:2314:8382:4914_1:144977922",4.6e-25
"35","HISEQ13:138:C6FWNANXX:2:1105:4514:25670_1:6349047",4.7e-25
"36","HISEQ13:138:C6FWNANXX:2:1113:13895:13932_1:18674800",4.7e-25
"37","HISEQ13:138:C6FWNANXX:2:1206:12720:64808_1:33711409",4.7e-25
"38","HISEQ13:138:C6FWNANXX:2:2116:15241:6518_1:99102195",4.7e-25
"39","HISEQ13:138:C6FWNANXX:2:2204:7196:96857_1:106390201",4.7e-25
"40","HISEQ13:138:C6FWNANXX:2:2301:2653:2781_1:125328188",4.7e-25
"41","HISEQ13:138:C6FWNANXX:2:1311:2689:13928_1:66247935",4.9e-25
"42","HISEQ13:138:C6FWNANXX:2:1103:4728:74998_1:4087468",5.4e-25
"43","HISEQ13:138:C6FWNANXX:2:2101:2853:51595_1:76966866",5.4e-25
"44","HISEQ13:138:C6FWNANXX:2:2106:16535:75540_1:84563596",5.4e-25
