"","domain_name","sequence_evalue"
"1","HISEQ15:229:C9DW7ANXX:7:1107:9222:29768_1",9.4e-25
"2","HISEQ15:229:C9DW7ANXX:7:1114:12893:9968_1",9.4e-25
"3","HISEQ15:229:C9DW7ANXX:7:1115:12312:50815_1",9.4e-25
"4","HISEQ15:229:C9DW7ANXX:7:1207:3068:9834_1",9.4e-25
"5","HISEQ15:229:C9DW7ANXX:7:1211:6875:71575_1",9.4e-25
"6","HISEQ15:229:C9DW7ANXX:7:1313:18331:18500_1",9.4e-25
"7","HISEQ15:229:C9DW7ANXX:7:2102:19814:88910_1",9.4e-25
"8","HISEQ15:229:C9DW7ANXX:7:2211:15202:77218_1",9.4e-25
"9","HISEQ15:229:C9DW7ANXX:7:2215:3555:27449_1",9.4e-25
"10","HISEQ15:229:C9DW7ANXX:7:1103:17247:12633_1",1.2e-24
"11","HISEQ15:229:C9DW7ANXX:7:1108:18958:58820_1",1.2e-24
"12","HISEQ15:229:C9DW7ANXX:7:1111:17990:4814_1",1.2e-24
"13","HISEQ15:229:C9DW7ANXX:7:1205:14914:66550_1",1.2e-24
"14","HISEQ15:229:C9DW7ANXX:7:1212:11174:17131_1",1.2e-24
"15","HISEQ15:229:C9DW7ANXX:7:1216:10005:69390_1",1.2e-24
"16","HISEQ15:229:C9DW7ANXX:7:1301:16110:58477_1",1.2e-24
"17","HISEQ15:229:C9DW7ANXX:7:1304:4461:76073_1",1.2e-24
"18","HISEQ15:229:C9DW7ANXX:7:1307:4817:31368_1",1.2e-24
"19","HISEQ15:229:C9DW7ANXX:7:1308:19552:99546_1",1.2e-24
"20","HISEQ15:229:C9DW7ANXX:7:1308:4149:19834_1",1.2e-24
"21","HISEQ15:229:C9DW7ANXX:7:1309:5481:33151_1",1.2e-24
"22","HISEQ15:229:C9DW7ANXX:7:1315:15819:64059_1",1.2e-24
"23","HISEQ15:229:C9DW7ANXX:7:1316:6076:4020_1",1.2e-24
"24","HISEQ15:229:C9DW7ANXX:7:2103:2910:9387_1",1.2e-24
"25","HISEQ15:229:C9DW7ANXX:7:2105:3080:13513_1",1.2e-24
"26","HISEQ15:229:C9DW7ANXX:7:2113:4910:3252_1",1.2e-24
"27","HISEQ15:229:C9DW7ANXX:7:2214:3509:81486_1",1.2e-24
"28","HISEQ15:229:C9DW7ANXX:7:1114:12439:97768_1",1.3e-24
"29","HISEQ15:229:C9DW7ANXX:7:1116:18737:18940_1",1.3e-24
"30","HISEQ15:229:C9DW7ANXX:7:1206:12837:78189_1",1.3e-24
"31","HISEQ15:229:C9DW7ANXX:7:1210:10099:64558_1",1.3e-24
"32","HISEQ15:229:C9DW7ANXX:7:1310:12187:60143_1",1.3e-24
"33","HISEQ15:229:C9DW7ANXX:7:1310:8128:55424_1",1.3e-24
"34","HISEQ15:229:C9DW7ANXX:7:1311:3826:66933_1",1.3e-24
"35","HISEQ15:229:C9DW7ANXX:7:1314:15578:41501_1",1.3e-24
"36","HISEQ15:229:C9DW7ANXX:7:2104:13463:70121_1",1.3e-24
"37","HISEQ15:229:C9DW7ANXX:7:2104:6760:8760_1",1.3e-24
"38","HISEQ15:229:C9DW7ANXX:7:2105:16157:23373_1",1.3e-24
"39","HISEQ15:229:C9DW7ANXX:7:2114:18536:45125_1",1.3e-24
"40","HISEQ15:229:C9DW7ANXX:7:2115:4572:36109_1",1.3e-24
"41","HISEQ15:229:C9DW7ANXX:7:2201:6658:41159_1",1.3e-24
"42","HISEQ15:229:C9DW7ANXX:7:2201:9830:58387_1",1.3e-24
"43","HISEQ15:229:C9DW7ANXX:7:2204:8088:93985_1",1.3e-24
"44","HISEQ15:229:C9DW7ANXX:7:2208:5153:43919_1",1.3e-24
"45","HISEQ15:229:C9DW7ANXX:7:2211:3077:14098_1",1.3e-24
"46","HISEQ15:229:C9DW7ANXX:7:2213:11441:4891_1",1.3e-24
"47","HISEQ15:229:C9DW7ANXX:7:2214:7158:97436_1",1.3e-24
"48","HISEQ15:229:C9DW7ANXX:7:2215:17516:62905_1",1.3e-24
"49","HISEQ15:229:C9DW7ANXX:7:2215:6381:92964_1",1.3e-24
"50","HISEQ15:229:C9DW7ANXX:7:2216:1511:100124_1",1.3e-24
"51","HISEQ15:229:C9DW7ANXX:7:1112:12163:12358_1",1.4e-24
"52","HISEQ15:229:C9DW7ANXX:7:1115:3967:88265_1",1.4e-24
"53","HISEQ15:229:C9DW7ANXX:7:1201:13686:47466_1",1.4e-24
"54","HISEQ15:229:C9DW7ANXX:7:1203:19033:92270_1",1.4e-24
"55","HISEQ15:229:C9DW7ANXX:7:1205:4280:63778_1",1.4e-24
"56","HISEQ15:229:C9DW7ANXX:7:1206:15659:38385_1",1.4e-24
"57","HISEQ15:229:C9DW7ANXX:7:1206:2198:72928_1",1.4e-24
"58","HISEQ15:229:C9DW7ANXX:7:1206:3986:65064_1",1.4e-24
"59","HISEQ15:229:C9DW7ANXX:7:1306:13220:15919_1",1.4e-24
"60","HISEQ15:229:C9DW7ANXX:7:1308:20459:95246_1",1.4e-24
"61","HISEQ15:229:C9DW7ANXX:7:1312:4393:96781_1",1.4e-24
"62","HISEQ15:229:C9DW7ANXX:7:1315:17919:45577_1",1.4e-24
"63","HISEQ15:229:C9DW7ANXX:7:1315:5923:64720_1",1.4e-24
"64","HISEQ15:229:C9DW7ANXX:7:1316:9795:18201_1",1.4e-24
"65","HISEQ15:229:C9DW7ANXX:7:2102:20204:36253_1",1.4e-24
"66","HISEQ15:229:C9DW7ANXX:7:2107:6917:79822_1",1.4e-24
"67","HISEQ15:229:C9DW7ANXX:7:2116:15703:98618_1",1.4e-24
"68","HISEQ15:229:C9DW7ANXX:7:2204:5985:32223_1",1.4e-24
"69","HISEQ15:229:C9DW7ANXX:7:2208:6712:40953_1",1.4e-24
"70","HISEQ15:229:C9DW7ANXX:7:2211:16498:42878_1",1.4e-24
"71","HISEQ15:229:C9DW7ANXX:7:2213:12479:41853_1",1.4e-24
"72","HISEQ15:229:C9DW7ANXX:7:1103:6781:58694_1",1.9e-24
"73","HISEQ15:229:C9DW7ANXX:7:1106:8445:68328_1",1.9e-24
