"","domain_name","sequence_evalue"
"1","HISEQ13:138:C6FWNANXX:2:1314:20400:60809_1:70463908",1.4e-25
"2","HISEQ13:138:C6FWNANXX:2:2112:3639:8528_1:90736714",2.2e-25
"3","HISEQ13:138:C6FWNANXX:2:1211:2676:74438_1:40876156",2.2e-25
"4","HISEQ13:138:C6FWNANXX:2:2209:18571:50809_1:110733856",2.2e-25
"5","HISEQ13:138:C6FWNANXX:2:2308:10461:7742_1:132656799",2.2e-25
"6","HISEQ13:138:C6FWNANXX:2:1315:21304:36894_1:71737168",2.4e-25
"7","HISEQ13:138:C6FWNANXX:2:2201:13707:96948_1:99877132",2.4e-25
"8","HISEQ13:138:C6FWNANXX:2:2209:6718:12944_1:110155975",2.4e-25
"9","HISEQ13:138:C6FWNANXX:2:2204:9493:7407_1:102828893",2.6e-25
"10","HISEQ13:138:C6FWNANXX:2:1210:7420:53801_1:38977456",3e-25
"11","HISEQ13:138:C6FWNANXX:2:1305:18187:56304_1:56233027",3e-25
"12","HISEQ13:138:C6FWNANXX:2:2107:15159:71190_1:84123871",3e-25
"13","HISEQ13:138:C6FWNANXX:2:1106:4651:56734_1:8180790",3.3e-25
"14","HISEQ13:138:C6FWNANXX:2:1315:1272:68497_1:72274684",3.3e-25
"15","HISEQ13:138:C6FWNANXX:2:1111:16056:46668_1:15746368",3.7e-25
"16","HISEQ13:138:C6FWNANXX:2:1314:9857:42863_1:70156165",3.7e-25
"17","HISEQ13:138:C6FWNANXX:2:1305:15026:17107_1:55643439",3.7e-25
"18","HISEQ13:138:C6FWNANXX:2:2212:16572:29508_1:114974389",3.7e-25
"19","HISEQ13:138:C6FWNANXX:2:2109:7354:78613_1:87222050",3.7e-25
"20","HISEQ13:138:C6FWNANXX:2:2306:13985:69653_1:130648678",3.7e-25
"21","HISEQ13:138:C6FWNANXX:2:1213:3689:52269_1:43711904",4.1e-25
"22","HISEQ13:138:C6FWNANXX:2:1215:3085:89999_1:47665377",4.1e-25
"23","HISEQ13:138:C6FWNANXX:2:2104:18761:92765_1:80092721",4.1e-25
