"","domain_name","sequence_evalue"
"1","HISEQ13:138:C6FWNANXX:2:2309:17999:50804_1:134806409",2.7e-23
"2","HISEQ13:138:C6FWNANXX:2:2104:5610:72271_1:79795163",3.5e-23
"3","HISEQ13:138:C6FWNANXX:2:2309:10867:14060_1:134247461",3e-22
"4","HISEQ13:138:C6FWNANXX:2:2102:6661:69737_1:76928200",1.5e-20
"5","HISEQ13:138:C6FWNANXX:2:1201:18342:6685_1:24874058",2.7e-20
"6","HISEQ13:138:C6FWNANXX:2:2316:5331:68583_1:146181942",3e-20
"7","HISEQ13:138:C6FWNANXX:2:1215:11598:96472_1:47779080",1.1e-19
"8","HISEQ13:138:C6FWNANXX:2:1102:11580:5715_1:1516710",2.7e-19
"9","HISEQ13:138:C6FWNANXX:2:1107:9403:19304_1:9124478",2.7e-19
"10","HISEQ13:138:C6FWNANXX:2:2302:12557:77349_1:125065980",2.7e-19
"11","HISEQ13:138:C6FWNANXX:2:1205:11553:62674_1:31525227",3.8e-18
"12","HISEQ13:138:C6FWNANXX:2:2110:19859:66248_1:88542141",6.5e-18
"13","HISEQ13:138:C6FWNANXX:2:1114:7009:55885_1:20666248",1.7e-17
"14","HISEQ13:138:C6FWNANXX:2:2207:20434:54048_1:107817291",3.5e-17
"15","HISEQ13:138:C6FWNANXX:2:1103:20068:69216_1:3920015",3.8e-17
"16","HISEQ13:138:C6FWNANXX:2:1205:11553:62674_1:31525226",8.6e-17
"17","HISEQ13:138:C6FWNANXX:2:1114:9738:6507_1:19841068",8.8e-17
"18","HISEQ13:138:C6FWNANXX:2:2311:16954:55252_1:137922611",8.9e-17
"19","HISEQ13:138:C6FWNANXX:2:1212:4843:66036_1:42313500",1.3e-16
"20","HISEQ13:138:C6FWNANXX:2:2214:13891:65080_1:118722497",1.5e-16
"21","HISEQ13:138:C6FWNANXX:2:1308:3957:29386_1:60350933",1.8e-16
"22","HISEQ13:138:C6FWNANXX:2:2110:19859:66248_1:88542140",4.7e-16
"23","HISEQ13:138:C6FWNANXX:2:2309:20421:83478_1:135306137",1e-15
"24","HISEQ13:138:C6FWNANXX:2:1315:12283:42099_1:71825294",1.7e-15
"25","HISEQ13:138:C6FWNANXX:2:1315:12283:42099_1:71825295",1.7e-15
"26","HISEQ13:138:C6FWNANXX:2:1211:14270:72518_1:40850589",2.6e-15
"27","HISEQ13:138:C6FWNANXX:2:2310:14612:37816_1:136123951",2.7e-15
"28","HISEQ13:138:C6FWNANXX:2:1301:5407:76257_1:50661465",9.6e-15
"29","HISEQ13:138:C6FWNANXX:2:1110:16462:17807_1:13725882",1.1e-14
"30","HISEQ13:138:C6FWNANXX:2:2101:16814:86978_1:75771749",1.6e-14
"31","HISEQ13:138:C6FWNANXX:2:1308:3957:29386_1:60350932",1.7e-14
"32","HISEQ13:138:C6FWNANXX:2:2102:6661:69737_1:76928201",1.8e-14
"33","HISEQ13:138:C6FWNANXX:2:2101:2111:50509_1:75253428",2.1e-14
"34","HISEQ13:138:C6FWNANXX:2:2306:8530:35667_1:130145681",3.2e-14
"35","HISEQ13:138:C6FWNANXX:2:2304:10878:64885_1:127702591",3.8e-14
"36","HISEQ13:138:C6FWNANXX:2:1114:7009:55885_1:20666247",6.1e-14
"37","HISEQ13:138:C6FWNANXX:2:2101:2111:50509_1:75253429",7.3e-14
"38","HISEQ13:138:C6FWNANXX:2:1202:5063:45756_1:26902104",7.4e-14
"39","HISEQ13:138:C6FWNANXX:2:1310:15966:22134_1:63348737",7.5e-14
"40","HISEQ13:138:C6FWNANXX:2:2316:2947:90396_1:146548797",8.3e-14
"41","HISEQ13:138:C6FWNANXX:2:1313:20168:43973_1:68513466",8.5e-14
"42","HISEQ13:138:C6FWNANXX:2:1213:8370:6950_1:42964371",9.6e-14
"43","HISEQ13:138:C6FWNANXX:2:2311:16954:55252_1:137922612",1.1e-13
"44","HISEQ13:138:C6FWNANXX:2:2304:12956:26156_1:127147199",1.4e-13
"45","HISEQ13:138:C6FWNANXX:2:1303:20438:83654_1:53684825",1.6e-13
"46","HISEQ13:138:C6FWNANXX:2:1101:6169:74923_1:1077341",4e-13
"47","HISEQ13:138:C6FWNANXX:2:2116:11718:81439_1:98203945",4e-13
"48","HISEQ13:138:C6FWNANXX:2:2316:2947:90396_1:146548798",4e-13
"49","HISEQ13:138:C6FWNANXX:2:2309:20421:83478_1:135306138",5.5e-13
"50","HISEQ13:138:C6FWNANXX:2:1303:20438:83654_1:53684826",6.2e-13
"51","HISEQ13:138:C6FWNANXX:2:2104:13827:71396_1:79782349",8.2e-13
"52","HISEQ13:138:C6FWNANXX:2:2107:15751:77983_1:84224659",8.2e-13
"53","HISEQ13:138:C6FWNANXX:2:2111:10172:49112_1:89799946",9.1e-13
"54","HISEQ13:138:C6FWNANXX:2:2111:16398:81900_1:90340923",9.1e-13
"55","HISEQ13:138:C6FWNANXX:2:1201:18342:6685_1:24874057",1e-12
"56","HISEQ13:138:C6FWNANXX:2:2101:16814:86978_1:75771750",1.1e-12
"57","HISEQ13:138:C6FWNANXX:2:1213:17140:35531_1:43437572",3.3e-12
"58","HISEQ13:138:C6FWNANXX:2:1202:20499:36477_1:26765893",3.6e-12
"59","HISEQ13:138:C6FWNANXX:2:1310:15966:22134_1:63348736",4.3e-12
"60","HISEQ13:138:C6FWNANXX:2:2111:10172:49112_1:89799945",4.6e-12
"61","HISEQ13:138:C6FWNANXX:2:2111:16398:81900_1:90340924",4.6e-12
"62","HISEQ13:138:C6FWNANXX:2:1107:9403:19304_1:9124479",5.1e-12
"63","HISEQ13:138:C6FWNANXX:2:2302:12557:77349_1:125065979",5.1e-12
"64","HISEQ13:138:C6FWNANXX:2:2213:14657:8171_1:116203272",8.8e-12
"65","HISEQ13:138:C6FWNANXX:2:2213:14657:8171_1:116203273",8.8e-12
"66","HISEQ13:138:C6FWNANXX:2:2311:1459:20283_1:137372108",9.5e-12
