"","domain_name","sequence_evalue"
"1","HISEQ13:138:C6FWNANXX:2:2107:17367:21089_1:85231652",1.7e-23
"2","HISEQ13:138:C6FWNANXX:2:2210:1700:93337_1:115379902",1.5e-22
"3","HISEQ13:138:C6FWNANXX:2:1110:11940:19141_1:14010385",7.1e-22
"4","HISEQ13:138:C6FWNANXX:2:1310:18576:28344_1:64876099",6.9e-21
"5","HISEQ13:138:C6FWNANXX:2:1110:11940:19141_1:14010384",1.2e-20
"6","HISEQ13:138:C6FWNANXX:2:1116:17301:25137_1:23938267",1.5e-20
"7","HISEQ13:138:C6FWNANXX:2:1311:10074:44839_1:66761369",4.9e-20
"8","HISEQ13:138:C6FWNANXX:2:1313:6402:60493_1:70347472",1.9e-19
"9","HISEQ13:138:C6FWNANXX:2:2312:9461:7814_1:141786304",5.6e-18
"10","HISEQ13:138:C6FWNANXX:2:1201:13092:19208_1:25512196",1.7e-16
"11","HISEQ13:138:C6FWNANXX:2:1114:20300:95235_1:21728518",7.5e-16
"12","HISEQ13:138:C6FWNANXX:2:1311:10074:44839_1:66761370",3.5e-15
"13","HISEQ13:138:C6FWNANXX:2:1206:4659:68852_1:33772198",6.1e-15
"14","HISEQ13:138:C6FWNANXX:2:2312:9461:7814_1:141786305",1.5e-14
"15","HISEQ13:138:C6FWNANXX:2:1214:4212:98615_1:47142242",2.3e-14
"16","HISEQ13:138:C6FWNANXX:2:1307:19999:45394_1:60394585",2.3e-14
"17","HISEQ13:138:C6FWNANXX:2:1310:20655:36049_1:65001634",3.6e-14
"18","HISEQ13:138:C6FWNANXX:2:1101:2379:66056_1:967493",4.2e-14
"19","HISEQ13:138:C6FWNANXX:2:1204:13543:54049_1:30506281",5e-14
"20","HISEQ13:138:C6FWNANXX:2:1105:16272:63294_1:6931805",6.1e-14
"21","HISEQ13:138:C6FWNANXX:2:1115:3046:39970_1:22476891",1.3e-13
"22","HISEQ13:138:C6FWNANXX:2:2112:13655:55161_1:93391500",2.6e-13
"23","HISEQ13:138:C6FWNANXX:2:1113:14370:20925_1:18792259",2.9e-13
"24","HISEQ13:138:C6FWNANXX:2:2215:11172:71116_1:123122840",4.3e-13
"25","HISEQ13:138:C6FWNANXX:2:1313:16138:69787_1:70513574",5.9e-13
"26","HISEQ13:138:C6FWNANXX:2:1214:4212:98615_1:47142241",6.4e-13
"27","HISEQ13:138:C6FWNANXX:2:1313:16138:69787_1:70513575",8.1e-13
"28","HISEQ13:138:C6FWNANXX:2:1111:7904:20399_1:15622657",1.1e-12
"29","HISEQ13:138:C6FWNANXX:2:1114:20300:95235_1:21728517",1.1e-12
"30","HISEQ13:138:C6FWNANXX:2:2308:2388:56610_1:136323742",2.8e-12
"31","HISEQ13:138:C6FWNANXX:2:1108:12125:44028_1:11251473",2.8e-12
"32","HISEQ13:138:C6FWNANXX:2:2303:7523:58451_1:128975210",2.9e-12
"33","HISEQ13:138:C6FWNANXX:2:1201:13092:19208_1:25512197",3e-12
"34","HISEQ13:138:C6FWNANXX:2:1313:9738:66481_1:70451877",4.6e-12
"35","HISEQ13:138:C6FWNANXX:2:2301:10803:2788_1:125329645",4.6e-12
"36","HISEQ13:138:C6FWNANXX:2:2301:10803:2788_1:125329644",4.7e-12
"37","HISEQ13:138:C6FWNANXX:2:2206:6240:87044_1:109194490",7.5e-12
"38","HISEQ13:138:C6FWNANXX:2:2312:5931:62092_1:142663677",9.9e-12
"39","HISEQ13:138:C6FWNANXX:2:2315:1348:44335_1:147296658",1.3e-11
"40","HISEQ13:138:C6FWNANXX:2:2315:1348:44335_1:147296659",1.7e-11
"41","HISEQ13:138:C6FWNANXX:2:1107:9468:6023_1:9108702",2.1e-11
"42","HISEQ13:138:C6FWNANXX:2:1313:9738:66481_1:70451876",7.2e-11
