"","domain_name","sequence_evalue"
"1","HISEQ13:138:C6FWNANXX:2:1210:9909:71819_1:39258705",8.8e-20
"2","HISEQ13:138:C6FWNANXX:2:1204:2234:78164_1:30279702",1.4e-19
"3","HISEQ13:138:C6FWNANXX:2:1304:4662:85243_1:55178212",2.2e-18
"4","HISEQ13:138:C6FWNANXX:2:2211:7310:84730_1:114290332",2.5e-15
"5","HISEQ13:138:C6FWNANXX:2:1109:12437:58825_1:12809566",2.5e-14
"6","HISEQ13:138:C6FWNANXX:2:2212:6573:72178_1:115644244",2.9e-14
"7","HISEQ13:138:C6FWNANXX:2:2210:13929:67496_1:112490279",2.9e-14
"8","HISEQ13:138:C6FWNANXX:2:1204:2234:78164_1:30279701",3e-14
"9","HISEQ13:138:C6FWNANXX:2:2206:7006:29576_1:106002035",7.3e-14
"10","HISEQ13:138:C6FWNANXX:2:2303:1689:44231_1:125995182",4.4e-13
"11","HISEQ13:138:C6FWNANXX:2:1203:9660:59605_1:28557403",5.5e-13
"12","HISEQ13:138:C6FWNANXX:2:1203:9660:59605_1:28557402",1.3e-12
"13","HISEQ13:138:C6FWNANXX:2:2208:6700:57848_1:109343154",1.4e-12
"14","HISEQ13:138:C6FWNANXX:2:1206:11426:12304_1:32254297",5e-12
"15","HISEQ13:138:C6FWNANXX:2:2207:16127:69572_1:108046670",6.5e-12
"16","HISEQ13:138:C6FWNANXX:2:1314:12196:50500_1:70288474",7.4e-12
"17","HISEQ13:138:C6FWNANXX:2:2207:16127:69572_1:108046669",8.1e-12
"18","HISEQ13:138:C6FWNANXX:2:1212:6683:78567_1:42518767",2.3e-11
"19","HISEQ13:138:C6FWNANXX:2:1104:1811:83137_1:5595396",2.7e-11
"20","HISEQ13:138:C6FWNANXX:2:2212:19934:7882_1:114642521",2.9e-11
"21","HISEQ13:138:C6FWNANXX:2:1301:19242:84528_1:50785305",3.2e-11
"22","HISEQ13:138:C6FWNANXX:2:1305:20607:21001_1:55704198",3.7e-11
