"","domain_name","sequence_evalue"
"1","HISEQ15:229:C9DW7ANXX:7:1103:10741:15858_1",3e-26
"2","HISEQ15:229:C9DW7ANXX:7:1111:1225:19451_1",3e-26
"3","HISEQ15:229:C9DW7ANXX:7:1304:17530:11760_1",3e-26
"4","HISEQ15:229:C9DW7ANXX:7:1308:14740:60632_1",3e-26
"5","HISEQ15:229:C9DW7ANXX:7:2109:16671:52740_1",3e-26
"6","HISEQ15:229:C9DW7ANXX:7:2203:2006:55883_1",3e-26
"7","HISEQ15:229:C9DW7ANXX:7:2207:15437:64963_1",3e-26
"8","HISEQ15:229:C9DW7ANXX:7:1107:11935:54604_1",3.3e-26
"9","HISEQ15:229:C9DW7ANXX:7:1116:11650:100969_1",3.3e-26
"10","HISEQ15:229:C9DW7ANXX:7:1203:8410:6411_1",3.3e-26
"11","HISEQ15:229:C9DW7ANXX:7:1206:2082:63602_1",3.3e-26
"12","HISEQ15:229:C9DW7ANXX:7:1206:2282:88131_1",3.3e-26
"13","HISEQ15:229:C9DW7ANXX:7:1208:18037:87249_1",3.3e-26
"14","HISEQ15:229:C9DW7ANXX:7:1310:10681:95180_1",3.3e-26
"15","HISEQ15:229:C9DW7ANXX:7:1311:15276:67125_1",3.3e-26
"16","HISEQ15:229:C9DW7ANXX:7:1313:3103:96076_1",3.3e-26
"17","HISEQ15:229:C9DW7ANXX:7:1316:7517:19416_1",3.3e-26
"18","HISEQ15:229:C9DW7ANXX:7:2102:1530:67722_1",3.3e-26
"19","HISEQ15:229:C9DW7ANXX:7:2102:7730:57677_1",3.3e-26
"20","HISEQ15:229:C9DW7ANXX:7:2104:17443:26619_1",3.3e-26
"21","HISEQ15:229:C9DW7ANXX:7:2107:14169:82721_1",3.3e-26
"22","HISEQ15:229:C9DW7ANXX:7:2108:12072:14100_1",3.3e-26
"23","HISEQ15:229:C9DW7ANXX:7:2113:13618:53380_1",3.3e-26
"24","HISEQ15:229:C9DW7ANXX:7:2205:5626:36561_1",3.3e-26
"25","HISEQ15:229:C9DW7ANXX:7:2206:16813:13312_1",3.3e-26
"26","HISEQ15:229:C9DW7ANXX:7:1101:5255:5166_1",4.4e-26
"27","HISEQ15:229:C9DW7ANXX:7:1102:8767:35833_1",4.4e-26
"28","HISEQ15:229:C9DW7ANXX:7:1110:3271:20374_1",4.4e-26
"29","HISEQ15:229:C9DW7ANXX:7:1112:8425:91109_1",4.4e-26
"30","HISEQ15:229:C9DW7ANXX:7:1114:11992:40462_1",4.4e-26
"31","HISEQ15:229:C9DW7ANXX:7:1114:7500:45044_1",4.4e-26
"32","HISEQ15:229:C9DW7ANXX:7:1114:8514:81958_1",4.4e-26
"33","HISEQ15:229:C9DW7ANXX:7:1201:1035:30522_1",4.4e-26
"34","HISEQ15:229:C9DW7ANXX:7:1202:7832:30927_1",4.4e-26
"35","HISEQ15:229:C9DW7ANXX:7:1207:13652:87388_1",4.4e-26
"36","HISEQ15:229:C9DW7ANXX:7:1212:13040:77562_1",4.4e-26
"37","HISEQ15:229:C9DW7ANXX:7:1213:19190:20154_1",4.4e-26
"38","HISEQ15:229:C9DW7ANXX:7:1309:12177:47392_1",4.4e-26
"39","HISEQ15:229:C9DW7ANXX:7:2102:19930:16520_1",4.4e-26
"40","HISEQ15:229:C9DW7ANXX:7:2106:1742:55010_1",4.4e-26
