"","domain_name","sequence_evalue"
"1","HISEQ15:229:C9DW7ANXX:7:1103:10741:15858_1:1784875",3e-26
"2","HISEQ15:229:C9DW7ANXX:7:1111:1225:19451_1:8779150",3e-26
"3","HISEQ15:229:C9DW7ANXX:7:1304:17530:11760_1:30971447",3e-26
"4","HISEQ15:229:C9DW7ANXX:7:1308:14740:60632_1:34866698",3e-26
"5","HISEQ15:229:C9DW7ANXX:7:2109:16671:52740_1:49777822",3e-26
"6","HISEQ15:229:C9DW7ANXX:7:2203:2006:55883_1:58651034",3e-26
"7","HISEQ15:229:C9DW7ANXX:7:2207:15437:64963_1:62079164",3e-26
"8","HISEQ15:229:C9DW7ANXX:7:1107:11935:54604_1:5543766",3.3e-26
"9","HISEQ15:229:C9DW7ANXX:7:1116:11650:100969_1:14208832",3.3e-26
"10","HISEQ15:229:C9DW7ANXX:7:1203:8410:6411_1:15917237",3.3e-26
"11","HISEQ15:229:C9DW7ANXX:7:1206:2082:63602_1:18956090",3.3e-26
"12","HISEQ15:229:C9DW7ANXX:7:1206:2282:88131_1:19170063",3.3e-26
"13","HISEQ15:229:C9DW7ANXX:7:1208:18037:87249_1:20899796",3.3e-26
"14","HISEQ15:229:C9DW7ANXX:7:1310:10681:95180_1:36966949",3.3e-26
"15","HISEQ15:229:C9DW7ANXX:7:1311:15276:67125_1:37619633",3.3e-26
"16","HISEQ15:229:C9DW7ANXX:7:1313:3103:96076_1:39733473",3.3e-26
"17","HISEQ15:229:C9DW7ANXX:7:1316:7517:19416_1:41831112",3.3e-26
"18","HISEQ15:229:C9DW7ANXX:7:2102:1530:67722_1:43975351",3.3e-26
"19","HISEQ15:229:C9DW7ANXX:7:2102:7730:57677_1:43892333",3.3e-26
"20","HISEQ15:229:C9DW7ANXX:7:2104:17443:26619_1:45294317",3.3e-26
"21","HISEQ15:229:C9DW7ANXX:7:2107:14169:82721_1:48311402",3.3e-26
"22","HISEQ15:229:C9DW7ANXX:7:2108:12072:14100_1:48577620",3.3e-26
"23","HISEQ15:229:C9DW7ANXX:7:2113:13618:53380_1:53346555",3.3e-26
"24","HISEQ15:229:C9DW7ANXX:7:2205:5626:36561_1:60155062",3.3e-26
"25","HISEQ15:229:C9DW7ANXX:7:2206:16813:13312_1:60801447",3.3e-26
"26","HISEQ15:229:C9DW7ANXX:7:1101:5255:5166_1:27379",4.4e-26
"27","HISEQ15:229:C9DW7ANXX:7:1102:8767:35833_1:1115847",4.4e-26
"28","HISEQ15:229:C9DW7ANXX:7:1110:3271:20374_1:7883145",4.4e-26
"29","HISEQ15:229:C9DW7ANXX:7:1112:8425:91109_1:10354745",4.4e-26
"30","HISEQ15:229:C9DW7ANXX:7:1114:11992:40462_1:11741891",4.4e-26
"31","HISEQ15:229:C9DW7ANXX:7:1114:7500:45044_1:11786252",4.4e-26
"32","HISEQ15:229:C9DW7ANXX:7:1114:8514:81958_1:12133975",4.4e-26
"33","HISEQ15:229:C9DW7ANXX:7:1201:1035:30522_1:14451886",4.4e-26
"34","HISEQ15:229:C9DW7ANXX:7:1202:7832:30927_1:15285538",4.4e-26
"35","HISEQ15:229:C9DW7ANXX:7:1207:13652:87388_1:20032732",4.4e-26
"36","HISEQ15:229:C9DW7ANXX:7:1212:13040:77562_1:24405057",4.4e-26
"37","HISEQ15:229:C9DW7ANXX:7:1213:19190:20154_1:24792973",4.4e-26
"38","HISEQ15:229:C9DW7ANXX:7:1309:12177:47392_1:35629146",4.4e-26
"39","HISEQ15:229:C9DW7ANXX:7:2102:19930:16520_1:43553297",4.4e-26
"40","HISEQ15:229:C9DW7ANXX:7:2106:1742:55010_1:47221693",4.4e-26
"41","HISEQ15:229:C9DW7ANXX:7:2106:9274:41332_1:47104150",4.4e-26
"42","HISEQ15:229:C9DW7ANXX:7:2109:16985:27783_1:49560323",4.4e-26
"43","HISEQ15:229:C9DW7ANXX:7:2110:10974:87448_1:50966533",4.4e-26
"44","HISEQ15:229:C9DW7ANXX:7:2111:7446:39814_1:51428095",4.4e-26
"45","HISEQ15:229:C9DW7ANXX:7:2113:12824:81390_1:53605049",4.4e-26
"46","HISEQ15:229:C9DW7ANXX:7:2114:11744:88343_1:54581922",4.4e-26
"47","HISEQ15:229:C9DW7ANXX:7:2203:2891:36160_1:58485828",4.4e-26
"48","HISEQ15:229:C9DW7ANXX:7:2204:8391:18085_1:59166034",4.4e-26
"49","HISEQ15:229:C9DW7ANXX:7:2211:18312:61256_1:65508038",4.4e-26
"50","HISEQ15:229:C9DW7ANXX:7:2211:6941:34229_1:65265713",4.4e-26
"51","HISEQ15:229:C9DW7ANXX:7:1101:5255:5166_1:27378",4.9e-26
"52","HISEQ15:229:C9DW7ANXX:7:1102:8767:35833_1:1115846",4.9e-26
"53","HISEQ15:229:C9DW7ANXX:7:1110:3271:20374_1:7883144",4.9e-26
"54","HISEQ15:229:C9DW7ANXX:7:1114:11992:40462_1:11741890",4.9e-26
"55","HISEQ15:229:C9DW7ANXX:7:1114:7500:45044_1:11786251",4.9e-26
"56","HISEQ15:229:C9DW7ANXX:7:1114:8514:81958_1:12133974",4.9e-26
"57","HISEQ15:229:C9DW7ANXX:7:1202:7832:30927_1:15285537",4.9e-26
"58","HISEQ15:229:C9DW7ANXX:7:1207:13652:87388_1:20032731",4.9e-26
"59","HISEQ15:229:C9DW7ANXX:7:1212:13040:77562_1:24405056",4.9e-26
"60","HISEQ15:229:C9DW7ANXX:7:1213:19190:20154_1:24792972",4.9e-26
"61","HISEQ15:229:C9DW7ANXX:7:1309:12177:47392_1:35629145",4.9e-26
"62","HISEQ15:229:C9DW7ANXX:7:2102:19930:16520_1:43553296",4.9e-26
"63","HISEQ15:229:C9DW7ANXX:7:2106:1742:55010_1:47221692",4.9e-26
