"","domain_name","sequence_evalue"
"1","HISEQ13:138:C6FWNANXX:2:1111:12805:23250_1:15370444",9.1e-27
"2","HISEQ13:138:C6FWNANXX:2:1301:5019:19207_1:49819944",9.1e-27
"3","HISEQ13:138:C6FWNANXX:2:2101:7705:54414_1:75308153",9.1e-27
"4","HISEQ13:138:C6FWNANXX:2:2316:11556:63462_1:146094508",9.1e-27
"5","HISEQ13:138:C6FWNANXX:2:1312:20157:56214_1:67083285",1.3e-26
"6","HISEQ13:138:C6FWNANXX:2:2202:20181:27960_1:100304041",1.3e-26
"7","HISEQ13:138:C6FWNANXX:2:1302:14470:14961_1:51211607",1.3e-26
"8","HISEQ13:138:C6FWNANXX:2:1308:18515:100186_1:61460248",1.3e-26
"9","HISEQ13:138:C6FWNANXX:2:1311:9398:82788_1:65903907",1.3e-26
"10","HISEQ13:138:C6FWNANXX:2:2105:12779:49608_1:80897709",1.3e-26
"11","HISEQ13:138:C6FWNANXX:2:2309:15237:90256_1:135411517",1.3e-26
"12","HISEQ13:138:C6FWNANXX:2:2304:13169:54899_1:127558962",1.3e-26
"13","HISEQ13:138:C6FWNANXX:2:2310:3328:2632_1:135578660",1.3e-26
"14","HISEQ13:138:C6FWNANXX:2:2316:3402:65704_1:146130577",1.3e-26
"15","HISEQ13:138:C6FWNANXX:2:1301:1979:42678_1:50165276",1.5e-26
"16","HISEQ13:138:C6FWNANXX:2:2214:10788:55847_1:118569542",1.5e-26
"17","HISEQ13:138:C6FWNANXX:2:2302:19587:13561_1:124167242",1.5e-26
"18","HISEQ13:138:C6FWNANXX:2:1109:1425:34121_1:12415979",1.7e-26
"19","HISEQ13:138:C6FWNANXX:2:2110:8814:13589_1:87737499",1.7e-26
"20","HISEQ13:138:C6FWNANXX:2:2314:20192:22685_1:142141048",1.7e-26
"21","HISEQ13:138:C6FWNANXX:2:2315:17642:33221_1:143941704",1.7e-26
"22","HISEQ13:138:C6FWNANXX:2:2311:13887:7438_1:137171671",1.7e-26
"23","HISEQ13:138:C6FWNANXX:2:1208:5859:10041_1:35217899",2e-26
"24","HISEQ13:138:C6FWNANXX:2:2109:12396:9342_1:86169784",2e-26
"25","HISEQ13:138:C6FWNANXX:2:1102:9136:36063_1:1965223",2.1e-26
"26","HISEQ13:138:C6FWNANXX:2:1109:16144:100449_1:13466579",2.1e-26
"27","HISEQ13:138:C6FWNANXX:2:1105:16975:85438_1:7116373",2.6e-26
"28","HISEQ13:138:C6FWNANXX:2:2108:14859:3218_1:84585628",2.6e-26
"29","HISEQ13:138:C6FWNANXX:2:1103:17218:59827_1:3781066",2.7e-26
"30","HISEQ13:138:C6FWNANXX:2:1105:13905:33774_1:6342613",2.7e-26
"31","HISEQ13:138:C6FWNANXX:2:2303:4636:72843_1:126402434",2.7e-26
"32","HISEQ13:138:C6FWNANXX:2:1110:3328:75077_1:14627455",3e-26
"33","HISEQ13:138:C6FWNANXX:2:2316:11327:71048_1:146225087",3e-26
"34","HISEQ13:138:C6FWNANXX:2:1105:20113:76220_1:6977360",3e-26
"35","HISEQ13:138:C6FWNANXX:2:1207:1981:25897_1:33952377",3e-26
