"","domain_name","sequence_evalue"
"1","HISEQ13:138:C6FWNANXX:2:1111:12805:23250_1",9.1e-27
"2","HISEQ13:138:C6FWNANXX:2:1301:5019:19207_1",9.1e-27
"3","HISEQ13:138:C6FWNANXX:2:2101:7705:54414_1",9.1e-27
"4","HISEQ13:138:C6FWNANXX:2:2316:11556:63462_1",9.1e-27
"5","HISEQ13:138:C6FWNANXX:2:1312:20157:56214_1",1.3e-26
"6","HISEQ13:138:C6FWNANXX:2:2202:20181:27960_1",1.3e-26
"7","HISEQ13:138:C6FWNANXX:2:1302:14470:14961_1",1.3e-26
"8","HISEQ13:138:C6FWNANXX:2:1308:18515:100186_1",1.3e-26
"9","HISEQ13:138:C6FWNANXX:2:1311:9398:82788_1",1.3e-26
"10","HISEQ13:138:C6FWNANXX:2:2105:12779:49608_1",1.3e-26
"11","HISEQ13:138:C6FWNANXX:2:2309:15237:90256_1",1.3e-26
"12","HISEQ13:138:C6FWNANXX:2:2304:13169:54899_1",1.3e-26
"13","HISEQ13:138:C6FWNANXX:2:2310:3328:2632_1",1.3e-26
"14","HISEQ13:138:C6FWNANXX:2:2316:3402:65704_1",1.3e-26
"15","HISEQ13:138:C6FWNANXX:2:1301:1979:42678_1",1.5e-26
"16","HISEQ13:138:C6FWNANXX:2:2214:10788:55847_1",1.5e-26
"17","HISEQ13:138:C6FWNANXX:2:2302:19587:13561_1",1.5e-26
"18","HISEQ13:138:C6FWNANXX:2:1109:1425:34121_1",1.7e-26
"19","HISEQ13:138:C6FWNANXX:2:2110:8814:13589_1",1.7e-26
"20","HISEQ13:138:C6FWNANXX:2:2314:20192:22685_1",1.7e-26
"21","HISEQ13:138:C6FWNANXX:2:2315:17642:33221_1",1.7e-26
"22","HISEQ13:138:C6FWNANXX:2:2311:13887:7438_1",1.7e-26
"23","HISEQ13:138:C6FWNANXX:2:1208:5859:10041_1",2e-26
"24","HISEQ13:138:C6FWNANXX:2:2109:12396:9342_1",2e-26
"25","HISEQ13:138:C6FWNANXX:2:1102:9136:36063_1",2.1e-26
"26","HISEQ13:138:C6FWNANXX:2:1109:16144:100449_1",2.1e-26
"27","HISEQ13:138:C6FWNANXX:2:1105:16975:85438_1",2.6e-26
"28","HISEQ13:138:C6FWNANXX:2:2108:14859:3218_1",2.6e-26
"29","HISEQ13:138:C6FWNANXX:2:1103:17218:59827_1",2.7e-26
"30","HISEQ13:138:C6FWNANXX:2:1105:13905:33774_1",2.7e-26
"31","HISEQ13:138:C6FWNANXX:2:2303:4636:72843_1",2.7e-26
"32","HISEQ13:138:C6FWNANXX:2:1110:3328:75077_1",3e-26
"33","HISEQ13:138:C6FWNANXX:2:2316:11327:71048_1",3e-26
"34","HISEQ13:138:C6FWNANXX:2:1105:20113:76220_1",3e-26
"35","HISEQ13:138:C6FWNANXX:2:1207:1981:25897_1",3e-26
"36","HISEQ13:138:C6FWNANXX:2:1307:4963:94356_1",3e-26
"37","HISEQ13:138:C6FWNANXX:2:1310:2810:42765_1",3e-26
"38","HISEQ13:138:C6FWNANXX:2:2212:3271:87818_1",3e-26
"39","HISEQ13:138:C6FWNANXX:2:2303:8905:36527_1",3e-26
"40","HISEQ13:138:C6FWNANXX:2:2212:5070:4017_1",3e-26
"41","HISEQ13:138:C6FWNANXX:2:1208:11508:86084_1",3.1e-26
"42","HISEQ13:138:C6FWNANXX:2:1301:11015:55168_1",3.1e-26
"43","HISEQ13:138:C6FWNANXX:2:1301:4333:60160_1",3.1e-26
"44","HISEQ13:138:C6FWNANXX:2:1313:6204:84079_1",3.2e-26
"45","HISEQ13:138:C6FWNANXX:2:2107:17005:37611_1",3.2e-26
"46","HISEQ13:138:C6FWNANXX:2:2307:10328:72884_1",3.2e-26
"47","HISEQ13:138:C6FWNANXX:2:1205:1384:84360_1",3.2e-26
"48","HISEQ13:138:C6FWNANXX:2:2101:7149:36866_1",3.2e-26
"49","HISEQ13:138:C6FWNANXX:2:1114:14050:47918_1",3.3e-26
"50","HISEQ13:138:C6FWNANXX:2:2105:10895:79341_1",3.3e-26
"51","HISEQ13:138:C6FWNANXX:2:2111:11783:87351_1",3.3e-26
"52","HISEQ13:138:C6FWNANXX:2:2310:3585:47716_1",3.3e-26
"53","HISEQ13:138:C6FWNANXX:2:1205:11634:41653_1",3.7e-26
"54","HISEQ13:138:C6FWNANXX:2:1212:14068:20528_1",3.7e-26
"55","HISEQ13:138:C6FWNANXX:2:2208:11197:40775_1",3.7e-26
"56","HISEQ13:138:C6FWNANXX:2:1204:2791:32149_1",3.8e-26
"57","HISEQ13:138:C6FWNANXX:2:2208:19394:92069_1",3.8e-26
"58","HISEQ13:138:C6FWNANXX:2:1302:10840:56391_1",3.8e-26
"59","HISEQ13:138:C6FWNANXX:2:1307:5758:99392_1",3.8e-26
"60","HISEQ13:138:C6FWNANXX:2:2206:5209:91559_1",3.8e-26
"61","HISEQ13:138:C6FWNANXX:2:2306:9903:5781_1",3.8e-26
"62","HISEQ13:138:C6FWNANXX:2:2307:9824:27117_1",3.8e-26
"63","HISEQ13:138:C6FWNANXX:2:1109:9812:11612_1",3.9e-26
"64","HISEQ13:138:C6FWNANXX:2:2116:8343:27290_1",3.9e-26
"65","HISEQ13:138:C6FWNANXX:2:2214:15378:79556_1",3.9e-26
"66","HISEQ13:138:C6FWNANXX:2:2308:14601:32511_1",3.9e-26
"67","HISEQ13:138:C6FWNANXX:2:2315:4617:51158_1",3.9e-26
"68","HISEQ13:138:C6FWNANXX:2:1216:18113:70447_1",4e-26
"69","HISEQ13:138:C6FWNANXX:2:2109:13502:31720_1",4e-26
"70","HISEQ13:138:C6FWNANXX:2:2112:19928:88348_1",4e-26
