"","domain_name","sequence_evalue"
"1","HISEQ15:229:C9DW7ANXX:7:1109:18197:69959_1:7435908",8.2e-27
"2","HISEQ15:229:C9DW7ANXX:7:1109:8509:11805_1:6916629",8.2e-27
"3","HISEQ15:229:C9DW7ANXX:7:1111:15905:79169_1:9323998",8.2e-27
"4","HISEQ15:229:C9DW7ANXX:7:1113:18285:19108_1:10610903",8.2e-27
"5","HISEQ15:229:C9DW7ANXX:7:1116:7793:72624_1:13941799",8.2e-27
"6","HISEQ15:229:C9DW7ANXX:7:1201:5334:47028_1:14591225",8.2e-27
"7","HISEQ15:229:C9DW7ANXX:7:1208:17462:45511_1:20538220",8.2e-27
"8","HISEQ15:229:C9DW7ANXX:7:1211:18201:14062_1:22918791",8.2e-27
"9","HISEQ15:229:C9DW7ANXX:7:1211:6379:7482_1:22855382",8.2e-27
"10","HISEQ15:229:C9DW7ANXX:7:1304:19096:9142_1:30948292",8.2e-27
"11","HISEQ15:229:C9DW7ANXX:7:1306:8710:55473_1:33071796",8.2e-27
"12","HISEQ15:229:C9DW7ANXX:7:1310:7566:19698_1:36274950",8.2e-27
"13","HISEQ15:229:C9DW7ANXX:7:2110:6327:74393_1:50849687",8.2e-27
"14","HISEQ15:229:C9DW7ANXX:7:2203:4403:67060_1:58745157",8.2e-27
"15","HISEQ15:229:C9DW7ANXX:7:2214:1397:42104_1:68022960",8.2e-27
"16","HISEQ15:229:C9DW7ANXX:7:1102:11278:36373_1:1120209",1e-26
"17","HISEQ15:229:C9DW7ANXX:7:1104:10914:99228_1:3343799",1e-26
"18","HISEQ15:229:C9DW7ANXX:7:1109:4162:49388_1:7250812",1e-26
"19","HISEQ15:229:C9DW7ANXX:7:1113:14498:3295_1:10462561",1e-26
"20","HISEQ15:229:C9DW7ANXX:7:1207:3780:65584_1:19842140",1e-26
"21","HISEQ15:229:C9DW7ANXX:7:1304:9210:59968_1:31384418",1e-26
"22","HISEQ15:229:C9DW7ANXX:7:1312:6444:78651_1:38639425",1e-26
"23","HISEQ15:229:C9DW7ANXX:7:1314:10702:22508_1:39974984",1e-26
"24","HISEQ15:229:C9DW7ANXX:7:1314:8236:15329_1:39908058",1e-26
"25","HISEQ15:229:C9DW7ANXX:7:2101:16531:39113_1:42918573",1e-26
